Title,Vie_Martin,Vie_Martin,Dia_Martin,Dia_Martin,Vie_Brice,Vie_Brice,Vie_Gilles,Vie_Gilles,Vie_Martial,Vie_Martial,Vie_Nicolas,Vie_Nicolas,Vie_Jerome,Vie_Jerome,Vie_Benoit,Vie_Benoit,Vie_Alexis,Vie_Alexis
Corpus,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt
regarder,6,6,9,8,2,2,0,0,2,3,10,10,1,1,6,7,1,1
regareindier,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
regart,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
regener,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
regenerer,0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0
regn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
regne,1,1,2,2,0,0,1,1,12,11,6,4,1,1,0,0,2,2
regner,2,2,0,0,1,1,1,1,2,2,6,7,1,1,2,2,1,1
regré,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
regue2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
regïon,1,1,6,6,0,0,1,1,3,3,6,6,1,1,1,1,0,0
reim,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
reims,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reiner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rejehir,3,3,7,8,0,0,0,0,1,1,1,1,0,0,1,1,0,0
rejeter,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
relaiier,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
relaissier,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
relever,1,1,0,0,0,0,1,1,2,1,2,3,0,0,1,1,0,0
relief,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
religïon,7,7,2,2,0,0,1,1,1,1,2,2,0,0,1,1,0,0
religïos,1,1,1,1,1,1,0,1,1,2,2,3,1,1,5,6,0,0
religïosement,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
relique,1,1,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0
remanant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
remander,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0
remanoir,1,0,6,5,0,1,2,2,2,2,8,11,3,4,8,8,2,2
remanois,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
remembrance,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
remembrer,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remener,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rementevoir,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remetre,1,1,0,0,1,0,0,0,0,0,2,0,1,1,1,1,0,0
remissïon,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0
removoir,2,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
remple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remplir,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
remüer,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
renatue,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
renc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renchëoir,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
rendre,6,6,7,8,1,1,13,11,15,15,40,40,1,1,19,22,3,3
rendrecier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
renföir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
renguin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
renler,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renoiier1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
renom,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
renomee,0,1,0,0,0,0,4,4,0,0,5,5,0,0,0,0,0,0
renomer,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0
renoncier,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
rente,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1
rentre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rentrer,0,0,0,1,0,0,1,1,0,0,3,3,0,0,1,2,0,0
repaire,1,0,5,7,1,0,0,1,0,4,5,5,0,0,3,3,0,0
repairier,7,8,7,4,0,1,5,5,17,13,19,19,1,1,19,22,2,2
reparer,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
repartir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repentir,1,1,2,2,0,0,1,1,0,0,1,1,0,0,1,1,1,1
replenir,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
repondre,2,2,0,0,0,0,2,2,0,0,1,5,0,0,3,6,0,0
reporter,0,0,2,2,0,0,2,2,0,0,3,3,0,0,0,0,0,0
repos,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repose,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
reposer,1,1,3,2,0,0,0,0,0,1,5,5,0,0,6,6,1,1
repost,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0
repostaille,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
repostaine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
repostement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
repostimon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
repostinier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reprendre1,1,1,3,3,0,0,0,0,0,0,7,7,0,0,4,3,1,1
repromissïon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
repöoir,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
requerre,4,4,13,13,0,0,6,6,0,0,10,10,2,2,3,3,2,2
resalir,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
resconser,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescorre,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
rescortine,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
rescortinïon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rescrïer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
resembler,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
resemer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
resemir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reserter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resjöir,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
resne2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
resoignier,1,0,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0
reson,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
resonement,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resoster,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
resovenir,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
respasser,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
respit,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
resplendir,3,4,1,1,0,0,0,0,3,3,1,1,0,0,2,2,1,1
resplendisien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
resplendison,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
resplendissor,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
resplendor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
resplendre,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
resplenir,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
respondre1,15,15,25,25,3,3,8,8,29,29,22,22,3,3,18,19,5,5
respons,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
responsir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
respuntëir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ressaiier,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
restabler,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
reste,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
resterer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
restorer,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
restre,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
restreindre,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
resurrecïon,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
resuscite,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resusciter,5,5,2,3,0,0,1,1,28,29,3,3,0,0,3,3,0,0
retelibel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
retenir,8,8,1,1,0,0,1,2,3,3,7,8,0,0,2,2,1,1
reter1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
reter2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
reteume,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
retorique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
retorner,1,1,2,2,0,0,2,1,5,6,3,3,0,0,7,7,3,3
retraire,5,5,4,4,0,0,1,1,2,2,1,2,0,0,3,3,1,1
retrestre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
retrover,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
revengier,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revenir,4,3,17,18,0,0,4,5,8,8,17,17,2,2,12,12,3,3
reverdir,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reverence,1,1,2,2,0,0,0,0,1,1,3,3,0,0,1,1,0,0
revers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
reveslir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revestir,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
revoloir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
revëoir,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricart,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
richarté,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
riche,4,6,1,1,0,0,0,1,12,12,33,34,0,0,0,0,2,2
richece,2,2,0,0,0,0,2,2,3,4,12,12,0,0,0,0,0,0
richement,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2
richier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rien,5,5,8,8,1,1,2,2,5,6,9,8,2,2,6,6,1,1
rigne1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
rimarie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ringuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
risoignos,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rissir,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riule,1,1,2,3,0,0,1,2,0,0,0,0,1,1,2,3,0,0
rivage2,1,1,3,3,0,0,3,3,3,3,6,6,1,1,0,0,0,0
rive,0,0,3,3,0,0,0,0,2,2,0,0,0,0,3,3,0,0
rivere,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
riviere,3,4,5,4,0,0,1,1,8,9,0,0,0,0,1,1,1,1
rober,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
robëor,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
roche1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roche3,1,1,4,3,0,0,2,3,0,0,0,0,0,0,12,13,0,0
rodichier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
roge,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roi2,2,2,5,3,0,0,25,25,5,2,11,11,0,0,17,18,2,1
roi3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
roial2,1,1,3,2,0,0,2,2,0,0,0,0,0,0,1,1,1,1
roiaume,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roigle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
roigne,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roison,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
role,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
romain,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,10,0,0
romainement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
romainemmi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
romanz,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rombre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rome,2,0,4,0,4,0,4,0,12,0,2,0,4,0,5,0,8,0
rompre,0,0,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0
ron1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ror1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ros3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rose,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosee1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosne,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
rost,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
roster1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rostir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rosté,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rote4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
rouque1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rovent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rover,0,1,3,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0
rovir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rufus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rusol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
räemplir,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
ré3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rés1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
rëondece,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rëont,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
rëontone,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rëor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rëuser,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
röe,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
röine1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
röoignier,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rüe2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
saareler,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabe2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sabeie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sabeil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sabeillier,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sabel1ie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
saberie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saberiier,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
saberin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
sabier,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
sabierie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sabitacion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sablon,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
sabulus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabulëure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sac1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
sachier2,2,0,0,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0
saciier,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sacomer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sacorder,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
sacre2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sacrecier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sacrefiier,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sacrefise,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
sacrer,1,2,0,0,0,0,0,0,2,2,1,1,0,0,1,1,0,0
safuble,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
safubler,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sage,1,1,1,1,0,0,1,1,3,3,0,1,1,1,1,2,3,3
sageler,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sagement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sagenil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sagoir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sagremor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
saienvir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
saiete,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
saignier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sain,1,3,1,1,0,0,1,1,2,3,7,2,0,0,7,6,1,0
saint,292,298,272,273,43,44,91,90,308,310,341,342,32,34,304,308,50,51
saint-gilles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
saint-michel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
saint-omer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saint-äaler,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saint1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
sainte,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
saintement,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0
sainteté,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
saintisme,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
saintié,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
saintëé,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
sair,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sairement,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
sais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
saisir,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
salage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sale1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
salir1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salir2,1,1,3,2,0,0,0,0,1,1,2,2,0,0,3,2,0,0
salu,0,0,2,1,0,0,0,0,3,2,1,1,0,0,0,0,0,0
salüer,1,0,2,2,0,0,1,1,0,0,3,3,0,0,0,0,0,0
samedi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
samender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
sanc,0,0,1,1,0,0,1,1,5,6,1,1,1,1,1,1,0,0
sanchot,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sancite,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sancon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
saner,2,2,1,1,0,0,3,2,8,8,7,7,0,0,1,1,0,0
sanfon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sanglent,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
sanglenter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sans,25,25,18,19,4,3,7,6,20,20,29,29,4,4,9,10,2,2
sanses,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
santé,5,5,1,1,1,1,4,5,6,6,7,7,0,0,3,3,0,0
sapaisier,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
sapareillier1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sapine,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
sapr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saprendre,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
saprochier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saprocier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
saproir,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
saproisier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sarcir,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sarcou,3,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
sarme2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sarrasin,3,3,2,1,0,0,0,0,1,1,12,12,0,0,1,1,0,0
sarsile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sassembler,2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
sasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sassiier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sassir,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satareindre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sater,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
satir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
satisfacïon,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
satorner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
saturnin,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sauctorté,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sauf,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
saufier2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saume,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sautier2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
sauvage,0,0,2,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0
sauvel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sauvement,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sauvement1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sauver,1,1,1,0,0,0,0,0,5,5,3,0,1,0,1,0,0,0
sauveté,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sauvëor,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0
savabir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
savice,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
savision,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
savoir,75,70,103,97,11,11,15,15,51,46,81,75,13,15,64,63,25,24
savor,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scouctre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
scïence,1,1,1,1,0,0,2,2,0,0,0,0,2,2,2,2,0,0
se,38,46,66,84,4,6,7,16,18,29,38,45,6,9,22,23,7,6
se+il,4,0,1,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0
sec,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0
sechier,0,0,2,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0
sechié,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
seci,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seciler,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seclaire,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seclir,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
secoiier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seconir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
secont1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0
secor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secorable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
secorer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secorre1,2,1,1,0,0,0,3,3,4,6,7,14,0,0,0,0,0,0
secors,1,2,1,1,0,0,0,0,0,0,9,7,0,0,1,1,0,0
secrestain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
secretain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
secretaire1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secretaire2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secretance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
